age,educ_level,marital_status,occupation_name,race,sex,workclass,capital_gain,hours_week,over_50k,origin_c_income
37,hs_grad,Separated,Other-service,White,Female,State-gov,0,40,0,US
43,assoc_prof,Never-married,Adm-clerical,Black,Female,Private,0,45,0,US
22,hs_grad,Never-married,Other-service,White,Female,Private,0,40,0,US
28,some_hs,Never-married,Handlers-cleaners,Black,Male,Private,0,40,0,US
51,some_college,Divorced,Exec-managerial,White,Female,Private,0,40,0,US
63,hs_grad,Divorced,Prof-specialty,White,Female,Private,0,72,0,US
29,some_college,Married-civ-spouse,Protective-serv,White,Male,Private,0,45,0,US
44,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,7298,48,1,US
44,no_hs,Separated,Other-service,White,Female,Private,0,38,0,High Income
37,some_college,Married-civ-spouse,Other-service,White,Male,State-gov,0,40,0,US
62,hs_grad,Married-civ-spouse,Adm-clerical,Black,Male,Federal-gov,0,40,0,US
31,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,52,0,US
20,hs_grad,Never-married,Handlers-cleaners,White,Male,Private,0,30,0,US
48,some_hs,Divorced,Machine-op-inspct,White,Female,Private,-1594,32,0,US
24,some_college,Never-married,Other-service,White,Female,Self-emp-not-inc,0,50,0,US
56,college_grad,Married-civ-spouse,Exec-managerial,White,Male,State-gov,0,40,0,US
36,some_college,Married-civ-spouse,Adm-clerical,White,Male,Federal-gov,0,35,0,US
29,hs_grad,Never-married,Craft-repair,White,Male,Private,0,40,0,US
34,assoc_prof,Never-married,Tech-support,Asian-Pac-Islander,Male,Private,-1564,40,1,Lower Middle Income
39,some_college,Never-married,Craft-repair,Black,Male,Private,0,40,0,US
29,some_college,Never-married,Handlers-cleaners,Black,Male,Private,0,45,0,US
38,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,65,0,US
23,some_hs,Never-married,Other-service,Asian-Pac-Islander,Male,Private,0,20,0,Middle Income
37,hs_grad,Married-civ-spouse,Other-service,White,Male,Private,0,40,0,Upper Middle Income
30,some_college,Divorced,Other-service,White,Female,Self-emp-not-inc,0,30,0,US
58,some_college,Married-civ-spouse,,White,Female,,0,36,0,US
42,assoc_prof,Married-civ-spouse,Tech-support,White,Male,Private,0,40,0,US
59,hs_grad,Widowed,Other-service,White,Female,Local-gov,-1504,19,0,US
45,hs_grad,Married-civ-spouse,Handlers-cleaners,Black,Male,Private,7298,40,1,US
46,some_college,Married-civ-spouse,Sales,White,Male,Private,0,40,0,US
25,masters,Never-married,Prof-specialty,White,Female,Private,4650,37,0,US
41,hs_grad,Divorced,Craft-repair,White,Male,Self-emp-inc,0,55,0,US
49,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,50,1,US
37,some_college,Married-civ-spouse,Other-service,White,Male,Private,0,40,0,US
31,hs_grad,Never-married,Craft-repair,White,Male,Private,0,45,0,US
22,assoc_prof,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,Private,0,6,0,US
22,hs_grad,Divorced,Sales,White,Female,Private,0,33,0,US
17,some_hs,Never-married,Priv-house-serv,White,Female,Private,0,20,0,US
47,doctorate,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,1,US
17,some_hs,Never-married,Other-service,White,Male,Private,0,15,0,US
39,no_hs,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,40,0,High Income
23,some_college,Never-married,Adm-clerical,White,Male,Private,0,20,0,US
41,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,1,US
36,masters,Married-civ-spouse,Prof-specialty,White,Male,Federal-gov,0,45,1,US
52,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,-1902,40,1,US
21,hs_grad,Never-married,Craft-repair,White,Female,Private,0,30,0,US
33,some_hs,Divorced,Handlers-cleaners,White,Female,Private,0,36,0,US
17,some_hs,Never-married,,White,Female,,0,35,0,US
41,hs_grad,Never-married,Craft-repair,White,Male,Private,0,44,0,US
19,hs_grad,Never-married,Sales,White,Female,Private,0,35,0,US
38,hs_grad,Never-married,Adm-clerical,White,Male,Federal-gov,0,45,1,US
24,some_college,Never-married,Craft-repair,White,Male,Private,0,40,0,US
38,college_grad,Divorced,Sales,White,Female,Private,1151,40,0,US
39,college_grad,Married-civ-spouse,Prof-specialty,White,Male,State-gov,0,45,1,US
19,some_college,Never-married,Sales,White,Female,Private,0,15,0,US
31,assoc_prof,Never-married,,White,Female,,0,25,0,US
42,some_college,Married-civ-spouse,Adm-clerical,White,Female,Private,0,40,0,US
36,hs_grad,Never-married,Sales,White,Male,Private,0,45,0,
29,some_college,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,40,0,US
17,some_hs,Never-married,Handlers-cleaners,White,Male,Private,0,20,0,US
47,college_grad,Married-civ-spouse,Craft-repair,White,Male,Local-gov,0,50,1,US
24,some_college,Divorced,Adm-clerical,White,Female,Private,0,60,0,US
61,some_college,Married-civ-spouse,Exec-managerial,White,Male,Federal-gov,0,40,1,US
40,some_college,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,60,0,US
31,some_hs,Divorced,,White,Female,,0,25,0,US
59,hs_grad,Married-civ-spouse,Prof-specialty,Black,Female,Private,0,38,0,High Income
29,some_college,Divorced,Tech-support,White,Male,Private,0,55,0,US
26,hs_grad,Separated,Other-service,White,Male,Private,0,40,0,US
46,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,40,1,US
56,hs_grad,Married-civ-spouse,Adm-clerical,White,Male,Federal-gov,0,40,1,US
25,college_grad,Never-married,Adm-clerical,White,Female,Private,0,40,0,US
17,some_hs,Never-married,Sales,White,Female,Private,0,18,0,US
29,Assoc-voc,Never-married,Exec-managerial,Black,Female,Private,0,40,0,US
23,no_hs,Never-married,Handlers-cleaners,White,Male,Private,0,30,0,US
67,hs_grad,Never-married,Exec-managerial,White,Female,Private,0,35,0,US
29,masters,Never-married,Prof-specialty,White,Female,Private,0,50,0,US
33,assoc_prof,Divorced,Adm-clerical,White,Female,Private,-880,40,0,US
32,hs_grad,Never-married,Transport-moving,White,Male,Private,0,40,0,US
34,some_college,Married-civ-spouse,Other-service,White,Male,Private,0,62,0,High Income
49,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
54,some_college,Divorced,Craft-repair,White,Male,Self-emp-not-inc,0,40,0,
39,hs_grad,Divorced,Other-service,White,Male,Private,0,40,0,US
41,college_grad,Never-married,Craft-repair,White,Male,Private,0,40,0,US
31,some_college,Divorced,Adm-clerical,White,Female,Private,0,38,0,US
47,doctorate,Married-civ-spouse,Prof-specialty,White,Male,Federal-gov,0,40,1,US
27,hs_grad,Never-married,Machine-op-inspct,White,Male,Private,0,1,0,US
23,some_hs,Married-civ-spouse,Transport-moving,White,Male,Private,4508,25,0,US
44,no_hs,Married-civ-spouse,Transport-moving,White,Male,Private,0,80,1,US
25,assoc_prof,Married-civ-spouse,Exec-managerial,White,Male,Private,0,45,0,US
23,some_college,Never-married,Adm-clerical,White,Female,Private,0,16,0,US
52,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,50,1,US
62,hs_grad,Widowed,Exec-managerial,White,Female,Federal-gov,0,36,0,US
31,college_grad,Never-married,Prof-specialty,White,Female,Private,0,40,0,US
19,some_hs,Married-civ-spouse,Craft-repair,White,Male,Private,0,60,0,US
22,some_college,Never-married,,White,Male,,0,36,0,US
53,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,Upper Middle Income
25,hs_grad,Never-married,Craft-repair,White,Female,Private,0,40,0,US
45,hs_grad,Never-married,Transport-moving,White,Male,Private,0,40,0,US
69,some_hs,Never-married,Craft-repair,White,Male,Private,2993,40,0,US
49,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,1,US
42,college_grad,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,Private,0,27,1,Middle Income
44,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Self-emp-not-inc,0,40,1,US
56,some_college,Married-civ-spouse,Craft-repair,White,Male,Local-gov,0,41,1,US
37,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,State-gov,0,40,1,US
37,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,45,1,US
22,some_college,Never-married,Other-service,White,Female,Private,0,40,0,US
34,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Local-gov,0,40,1,US
36,hs_grad,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
54,hs_grad,Divorced,,White,Male,,0,20,0,US
28,some_college,Married-civ-spouse,Exec-managerial,White,Male,Local-gov,0,65,0,US
28,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,0,US
36,some_hs,Never-married,Sales,White,Female,Private,0,35,0,
73,no_hs,Married-civ-spouse,Protective-serv,White,Male,Local-gov,0,20,0,US
37,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Self-emp-not-inc,0,60,0,US
24,college_grad,Never-married,Exec-managerial,Black,Female,Private,0,65,0,US
30,hs_grad,Married-AF-spouse,Adm-clerical,White,Female,State-gov,0,38,0,US
38,Assoc-voc,Married-civ-spouse,Other-service,White,Male,Private,0,40,0,US
50,some_college,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,Private,0,40,1,Middle Income
69,hs_grad,Married-civ-spouse,,White,Male,,0,45,1,US
43,assoc_prof,Married-spouse-absent,Prof-specialty,White,Male,Private,99999,40,1,US
42,hs_grad,Married-civ-spouse,Handlers-cleaners,Black,Male,Private,0,40,0,US
54,some_college,Divorced,Adm-clerical,White,Female,State-gov,0,38,0,US
27,assoc_prof,Never-married,Exec-managerial,White,Female,State-gov,0,58,0,US
39,some_college,Divorced,Sales,White,Male,Private,0,45,0,US
27,some_college,Never-married,Adm-clerical,Black,Female,Private,0,40,0,High Income
30,hs_grad,Married-civ-spouse,Handlers-cleaners,White,Male,Private,0,66,0,US
30,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,-2057,40,0,US
37,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
50,college_grad,Divorced,Prof-specialty,White,Male,Federal-gov,0,60,1,US
36,some_college,Divorced,Craft-repair,White,Female,Private,0,40,0,High Income
22,some_college,Never-married,Handlers-cleaners,Black,Male,Private,0,10,0,US
21,some_college,Never-married,Craft-repair,White,Male,Private,0,40,0,US
33,college_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,-1579,42,0,US
76,no_hs,Widowed,Other-service,White,Female,Private,0,25,0,US
22,some_college,Never-married,,White,Female,,0,28,0,US
37,college_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,0,US
34,some_college,Married-civ-spouse,Sales,White,Male,Private,0,60,0,US
29,hs_grad,Married-civ-spouse,Farming-fishing,White,Male,Private,0,97,0,US
29,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,40,0,US
28,college_grad,Married-civ-spouse,Sales,White,Male,Private,0,40,0,US
73,some_college,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-not-inc,0,35,0,US
43,some_college,Divorced,Exec-managerial,Black,Female,Private,0,40,0,US
39,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
74,some_hs,Widowed,Other-service,Black,Female,Private,0,6,0,US
27,college_grad,Never-married,Prof-specialty,White,Male,State-gov,0,30,0,US
47,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,60,0,US
90,hs_grad,Never-married,Other-service,White,Female,Private,0,24,0,US
47,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,60,1,US
42,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,1,US
69,college_grad,Divorced,Handlers-cleaners,White,Male,Private,0,40,0,US
18,some_hs,Never-married,,Other,Male,,0,40,0,US
23,college_grad,Never-married,Tech-support,White,Female,Private,0,20,0,US
44,hs_grad,Married-civ-spouse,Prof-specialty,White,Male,Local-gov,0,30,0,US
41,hs_grad,Married-civ-spouse,Sales,White,Male,Private,2829,40,0,US
47,some_college,Never-married,Adm-clerical,Black,Male,Local-gov,0,40,0,US
43,college_grad,Married-civ-spouse,Exec-managerial,Black,Male,Private,7688,40,1,US
33,some_college,Never-married,Other-service,Black,Male,Private,0,40,0,US
48,some_hs,Never-married,Other-service,White,Female,Private,0,30,0,US
39,college_grad,Divorced,Sales,White,Male,Private,0,60,0,US
43,masters,Divorced,Exec-managerial,White,Female,Private,-2547,40,1,US
18,some_college,Never-married,,White,Female,,0,20,0,US
52,hs_grad,Widowed,Priv-house-serv,White,Female,Private,0,40,0,US
18,hs_grad,Never-married,Sales,White,Female,Private,0,20,0,US
27,hs_grad,Never-married,Sales,White,Male,Self-emp-inc,0,45,0,US
27,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,-1887,45,1,US
45,hs_grad,Never-married,Adm-clerical,White,Female,Local-gov,0,40,0,US
79,assoc_prof,Married-civ-spouse,,White,Male,,0,10,0,US
24,Assoc-voc,Married-civ-spouse,Other-service,White,Male,Private,0,20,0,US
25,some_college,Married-spouse-absent,Sales,White,Female,Private,0,40,0,US
42,some_hs,Widowed,Transport-moving,White,Male,Self-emp-not-inc,0,35,0,US
63,no_hs,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,40,0,US
40,hs_grad,Married-civ-spouse,Adm-clerical,White,Female,Private,0,46,1,US
47,assoc_prof,Married-civ-spouse,Exec-managerial,White,Male,Private,7688,60,1,US
42,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,50,1,US
42,some_college,Divorced,Exec-managerial,White,Female,Private,0,45,0,US
63,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Local-gov,0,40,1,US
37,college_grad,Divorced,Prof-specialty,White,Female,Local-gov,0,55,0,US
65,hs_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,0,20,0,US
30,some_hs,Divorced,,White,Male,,0,40,0,US
62,college_grad,Married-civ-spouse,Craft-repair,White,Male,Private,7688,50,1,US
46,hs_grad,Divorced,Craft-repair,Amer-Indian-Eskimo,Male,Private,0,40,0,US
23,hs_grad,Never-married,Sales,Black,Female,Private,0,25,0,High Income
47,college_grad,Married-civ-spouse,Prof-specialty,White,Female,Local-gov,0,45,0,US
20,some_college,Never-married,Other-service,White,Male,Private,0,20,0,US
21,hs_grad,Never-married,,White,Female,,0,10,0,US
28,hs_grad,Never-married,Handlers-cleaners,White,Male,Private,0,40,0,US
61,hs_grad,Married-civ-spouse,Other-service,White,Male,Local-gov,0,40,0,US
30,hs_grad,Married-civ-spouse,Other-service,White,Female,State-gov,0,72,0,US
30,college_grad,Married-civ-spouse,Protective-serv,White,Male,State-gov,0,72,1,US
29,college_grad,Never-married,Sales,White,Male,Private,0,50,1,US
39,hs_grad,Widowed,Machine-op-inspct,Black,Female,Private,0,40,0,US
23,some_hs,Divorced,Other-service,White,Female,Private,0,35,0,US
32,some_hs,Never-married,Priv-house-serv,Black,Female,Private,0,40,0,US
63,hs_grad,Widowed,Other-service,White,Female,Private,0,34,0,US
19,some_college,Never-married,Craft-repair,White,Female,Self-emp-not-inc,0,15,0,US
57,doctorate,Divorced,Prof-specialty,White,Male,State-gov,0,60,1,US
41,college_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,1,US
23,Assoc-voc,Never-married,Sales,White,Male,Private,0,40,0,US
30,doctorate,Never-married,Prof-specialty,White,Male,Private,0,20,0,US
43,assoc_prof,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,50,0,US
64,no_hs,Married-civ-spouse,Other-service,White,Male,Self-emp-not-inc,0,25,0,US
56,no_hs,Separated,Machine-op-inspct,White,Male,Private,0,40,0,US
32,hs_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,0,US
55,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,45,0,US
17,some_hs,Never-married,Other-service,White,Female,Private,0,12,0,US
17,some_hs,Never-married,Other-service,Black,Male,Private,0,20,0,US
29,some_college,Married-civ-spouse,Adm-clerical,White,Female,Private,0,65,0,US
23,hs_grad,Separated,,White,Female,,0,40,0,US
37,hs_grad,Divorced,Craft-repair,White,Male,Private,0,50,0,US
39,hs_grad,Divorced,Priv-house-serv,White,Female,Private,0,22,0,US
36,college_grad,Married-civ-spouse,Exec-managerial,White,Female,Private,0,40,1,US
50,college_grad,Divorced,Exec-managerial,White,Male,Private,0,55,1,US
41,Assoc-voc,Married-civ-spouse,,White,Male,,-2415,12,1,US
31,some_college,Never-married,Machine-op-inspct,White,Female,Private,0,50,0,US
71,hs_grad,Married-civ-spouse,,White,Male,,-2489,15,0,US
56,some_college,Widowed,Exec-managerial,Black,Female,Private,0,32,0,US
51,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,7298,40,1,US
20,some_college,Separated,Other-service,White,Female,Private,0,30,0,US
53,college_grad,Divorced,Prof-specialty,White,Male,Private,14344,55,1,US
33,masters,Never-married,Prof-specialty,Black,Female,State-gov,0,35,0,US
27,some_college,Married-civ-spouse,Adm-clerical,Black,Female,Private,-2377,20,0,US
40,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,5178,40,1,US
45,some_college,Divorced,Adm-clerical,Black,Female,Private,0,32,0,US
54,Assoc-voc,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,Private,5013,40,0,Lower Middle Income
33,hs_grad,Separated,Craft-repair,White,Male,Self-emp-not-inc,0,50,0,US
27,hs_grad,Separated,,White,Female,,0,40,0,US
36,some_hs,Never-married,Farming-fishing,Black,Male,Private,0,60,0,US
42,masters,Married-civ-spouse,Prof-specialty,White,Male,Local-gov,0,55,1,US
33,some_college,Never-married,Adm-clerical,White,Female,Private,0,40,0,US
19,some_college,Never-married,Adm-clerical,White,Female,Private,0,25,0,
52,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Federal-gov,0,45,1,US
41,masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,Local-gov,0,40,1,Middle Income
30,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
22,some_college,Never-married,Adm-clerical,White,Male,Private,0,40,0,US
47,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,3103,60,1,US
26,no_hs,Never-married,Transport-moving,White,Male,Private,0,40,0,High Income
36,some_hs,Separated,Machine-op-inspct,Black,Male,Private,0,40,0,US
35,hs_grad,Separated,Machine-op-inspct,White,Male,Private,0,40,0,US
46,some_college,Married-civ-spouse,Protective-serv,Black,Male,Private,0,40,1,US
24,college_grad,Never-married,Prof-specialty,White,Female,Private,0,8,0,US
30,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,Private,5178,52,1,US
38,hs_grad,Divorced,Machine-op-inspct,White,Male,Private,0,40,0,US
50,hs_grad,Divorced,Sales,White,Female,Private,0,45,0,US
41,some_college,Divorced,Adm-clerical,Black,Female,Local-gov,0,40,0,US
38,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,60,1,US
36,college_grad,Never-married,Sales,Black,Male,Private,0,48,0,US
47,hs_grad,Married-civ-spouse,Sales,White,Male,Private,0,50,1,US
59,some_college,Married-civ-spouse,Adm-clerical,White,Female,Private,0,16,1,US
35,college_grad,Divorced,,White,Female,,0,16,0,
59,doctorate,Married-civ-spouse,Prof-specialty,White,Male,Private,0,60,1,US
52,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,0,45,1,US
37,Assoc-voc,Married-civ-spouse,Sales,White,Male,Self-emp-inc,0,60,1,US
52,college_grad,Married-spouse-absent,Other-service,Black,Female,Private,0,40,0,Lower Middle Income
51,assoc_prof,Married-civ-spouse,Craft-repair,White,Male,Private,0,45,1,US
67,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-not-inc,0,55,0,US
58,some_hs,Divorced,,Black,Male,,0,15,0,US
68,some_hs,Widowed,Other-service,Black,Female,Private,0,20,0,US
71,some_hs,Divorced,Priv-house-serv,Black,Female,Private,0,6,0,US
49,masters,Married-civ-spouse,Adm-clerical,White,Male,Local-gov,0,40,0,US
35,hs_grad,Married-civ-spouse,Other-service,White,Male,Local-gov,0,40,0,US
